2024-05-30 15:11:59,568: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-05-30 15:12:00,425: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-05-30 15:12:00,427: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-30 15:12:00,427: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-05-30 15:12:00,427: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-30 15:12:00,428: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 15:12:00[0m
2024-05-30 15:12:00,428: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:12:02,237: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:12:04,130: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 15:12:04[0m
2024-05-30 15:12:04,131: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 15:12:04,132: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-05-30 15:12:04,132: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-05-30 15:12:04,133: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-30 15:12:04,134: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-30 15:12:04,134: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-05-30 15:12:04,134: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-30 15:12:04,135: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-05-30 15:12:04,136: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-30 15:12:04,136: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-05-30 15:12:04,136: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-30 15:12:04,137: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 15:12:04[0m
2024-05-30 15:12:04,137: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:12:04,138: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 15:12:04,576: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 15:12:04[0m
2024-05-30 15:12:04,578: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 15:12:04,578: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-05-30 15:12:04,579: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
