2024-05-30 13:07:09,097: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-05-30 13:07:09,819: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-05-30 13:07:09,821: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-30 13:07:09,821: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-05-30 13:07:09,821: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-30 13:07:09,822: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 13:07:09[0m
2024-05-30 13:07:09,822: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,217: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,218: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 105 SPY buy | with status new[0m
2024-05-30 13:07:11,219: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 13:07:11[0m
2024-05-30 13:07:11,219: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-30 13:07:11,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,220: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,220: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 105 SPY buy | at price $474.07 with status fill[0m
2024-05-30 13:07:11,222: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 13:07:11,223: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-05-30 13:07:11,223: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-05-30 13:07:11,224: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 13:07:11[0m
2024-05-30 13:07:11,224: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,224: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,225: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 13:07:11[0m
2024-05-30 13:07:11,225: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 13:07:11,225: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-05-30 13:07:11,225: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-05-30 13:07:11,226: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 13:07:11[0m
2024-05-30 13:07:11,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,227: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 13:07:11[0m
2024-05-30 13:07:11,227: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 13:07:11,228: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-05-30 13:07:11,228: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-05-30 13:07:11,228: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 13:07:11[0m
2024-05-30 13:07:11,229: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,229: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 13:07:11,229: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 13:07:11[0m
2024-05-30 13:07:11,230: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 13:07:11,230: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-05-30 13:07:11,230: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-05-30 13:07:11,231: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-30 13:07:11,231: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-30 13:07:11,232: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-30 13:07:11,232: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-30 13:07:11,232: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-05-30 13:07:11,232: asyncio: INFO: [MLTrader] Executing the on_strategy_end lifecycle method
2024-05-30 13:07:11,989: root: INFO: Backtesting finished
2024-05-30 13:07:15,838: backtest_stats: INFO: Backtest took 0:00:06.741228 for a speed of 0.000
