time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-26 09:30:00-05:00,MLTrader,4d253f46bab24f64a8de2b8425e2719a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 09:30:00-05:00,MLTrader,4d253f46bab24f64a8de2b8425e2719a,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.07000732421875,105.0,0.0
