time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-03-11 09:30:00-04:00,MLTrader,5915bfc966344892958437e38e2c3031,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,f8f2650dfe5a4c83944aa3a5c4db3e8a,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,335.0,0.0
2020-03-17 09:30:00-04:00,MLTrader,fff4bb051532427dba4c6e9566204e50,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-17 09:30:00-04:00,MLTrader,90bc25f3ac564fb6ad3cccf2b46c1503,SPY,buy,limit,fill,1,day,0.0,1,stock,234.5199951171875,576.0,0.0
2020-04-13 09:30:00-04:00,MLTrader,9c08e69946794092875edcbceec03d1a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 09:30:00-04:00,MLTrader,9c08e69946794092875edcbceec03d1a,SPY,sell,market,fill,1,gtc,0.0,1,stock,280.9800109863281,785.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,9f9a57f4f9af4b168403a960e96487b4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,3bb51bbdf3534d0888c5f9a03663bad9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,d51cd2213ce048d583902a4ecb8b042f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,c2422239d71a4dcb87b794decaf90c45,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,ad1ad19943024235b43879a2f5cfa482,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,0645d574cc1740178de332709ce1c7f1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,ad1ad19943024235b43879a2f5cfa482,SPY,buy,market,fill,1,day,0.0,1,stock,291.0199890136719,1675.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,0645d574cc1740178de332709ce1c7f1,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0199890136719,1137.0,0.0
2020-05-13 09:30:00-04:00,MLTrader,496416880cde4ad994a5c4232fbc8c20,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-05-13 09:30:00-04:00,MLTrader,ec633145d1694dcb9aabf7a8bdb9387f,SPY,sell,stop,fill,1,day,0.0,1,stock,276.46898956298827,1137.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,863e22da7e7641c3b7e2e5382aedf3c8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,863e22da7e7641c3b7e2e5382aedf3c8,SPY,sell,market,fill,1,gtc,0.0,1,stock,315.4800109863281,250.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,3b111ac47f874257ab145ca70e422baf,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,3b111ac47f874257ab145ca70e422baf,SPY,sell,market,fill,1,gtc,0.0,1,stock,313.489990234375,378.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,3929923a696240c09d181c64906877e6,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,dfe7ba18c87542f48ca8f2e6d7f8b4bf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,f2dbd5baa5e84dd59b650286c5b281a3,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,522b8de3251d4c8baba656bdee3feece,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,fa68a9d970fe45bbb572d035acd55ae4,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,43988d6d57f949dd9ada086dca927914,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,fa68a9d970fe45bbb572d035acd55ae4,SPY,buy,market,fill,1,day,0.0,1,stock,306.1600036621094,628.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,43988d6d57f949dd9ada086dca927914,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,580.0,0.0
2020-12-01 09:30:00-05:00,MLTrader,55a6c5149df344b3b8b061ba3799eeb3,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-12-01 09:30:00-05:00,MLTrader,c8f5cd3dc4854652be18c78db36c6387,SPY,sell,limit,fill,1,day,0.0,1,stock,367.3920043945312,580.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,a8d1f1f24d4a420993e6e9194012cf1f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,a8d1f1f24d4a420993e6e9194012cf1f,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,228.0,0.0
2021-10-25 08:30:00-04:00,MLTrader,dc303bffd52047b189d1c6bffcaa267a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-25 08:30:00-04:00,MLTrader,5fa9bee8b0804a38a983bff3eb9635b5,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,228.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,491d30e63822432f9f1d8698bc6dc8e7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,491d30e63822432f9f1d8698bc6dc8e7,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,217.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,39c94956305443ada3b52089cd95f520,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,39c94956305443ada3b52089cd95f520,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,336.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,a3fae3139c464a8182aaaaddaa11b67c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,a3fae3139c464a8182aaaaddaa11b67c,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,497.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,3e8b85c6550b42e580c3862d44dcc786,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,3e8b85c6550b42e580c3862d44dcc786,SPY,sell,market,fill,1,gtc,0.0,1,stock,451.1600036621094,724.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,593642203a4a49089c57f2bb7795776a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,64d6ab4b43e045ddb90521fe485ea3b7,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,336.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,54a5bd41d84e4b378288d45a95b4f82f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,5063454b46a84b06a2ec9ea5b609e7de,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,497.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,edd118be4b6848d9b10537499b891fbf,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,edd118be4b6848d9b10537499b891fbf,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,683.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,6002a25b72ae44e2b81ab6fea132a697,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,6002a25b72ae44e2b81ab6fea132a697,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,1060.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,f0f0d5fb8b80412da7864549d63ffc5e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,f0f0d5fb8b80412da7864549d63ffc5e,SPY,sell,market,fill,1,gtc,0.0,1,stock,423.5899963378906,1585.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,64d8ac42166f4d5e9bca44c70ecfe58f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,64d8ac42166f4d5e9bca44c70ecfe58f,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,2550.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,5f218312db5f4d3095a9ffce301f0993,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,3e6d6687052049d7943a5004637556c9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,3b1e4866322e4a03987908187e35ff95,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,9a0c24042c724df29c7069d50e9c1fb7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,9ddbb54fe9dd49969e48f270f7e5b709,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,ec463069d8694bc1b42137cffedb0550,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,3208c2069ddc46d1a73994ff7b6df547,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,1ae61286a74c42789ed0a60f773fe533,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,be714582bcf24309abd6d1c003c8cfd5,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,94e4d4baba324f71840e87b6d929d862,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,1ee8a7bdf648465895634def398adaaa,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b3832ba3b3d84a86a4cf0072a18ea2d4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,44b1a2af2d0b462cbf1410921c7b86d2,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,c39e527ecc6f461992c03c4fd10decef,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,44b1a2af2d0b462cbf1410921c7b86d2,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,6819.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,c39e527ecc6f461992c03c4fd10decef,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,3900.0,0.0
2022-09-22 09:30:00-04:00,MLTrader,b361e01ac1c8426eb56e193d975c3690,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-22 09:30:00-04:00,MLTrader,a9aefa2a607d41d99f4ffec6fdcc6f62,SPY,sell,stop,fill,1,day,0.0,1,stock,367.90648956298827,3900.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,8f6b2d12b85b4448ab29f928ca930e14,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,8f6b2d12b85b4448ab29f928ca930e14,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,418.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,ed2c880da00b42cc864a25d70d156a7b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,ed2c880da00b42cc864a25d70d156a7b,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,623.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,e251e2eb452d49e99bcfc70819c9b642,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,cc1a0e898c2343f4a4517091305911d1,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,418.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,24a09a53993644189d5d119f7c2e6144,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,7557a025a383437c8ef5596a9525c0c7,SPY,buy,stop,fill,1,day,0.0,1,stock,385.15049743652344,623.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,795b96bd5b70421b9a6677744a0d2928,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,795b96bd5b70421b9a6677744a0d2928,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,367.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,302c07d215b844bfb3d1078886f3e846,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,9be19660f4944446bab37910a52ae798,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,367.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,fce6b5533efb471ba580dd5f59a3cefa,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,fce6b5533efb471ba580dd5f59a3cefa,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,339.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,7e128c25f9344f1d9a47c7fecda16a19,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,213c86d8a6054c65877d5044fe19cd6e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,4e8d5fdfa44b42e1a79819b4cddd2d37,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,813bc1c9003443f399f9f0c4536e7f66,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,4e8d5fdfa44b42e1a79819b4cddd2d37,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,339.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,813bc1c9003443f399f9f0c4536e7f66,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,487.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,128a154c735e44afb9c3f3a252f2a9b5,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,caa7721ef4414e4bac06a5d294fb6093,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,a42425ac897c4fa595edf21260f80af2,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,a18f8f10358344c09bb2c653ac69ad88,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,a42425ac897c4fa595edf21260f80af2,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,487.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,a18f8f10358344c09bb2c653ac69ad88,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,73.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,7479fc46fd9949bbbd0b07a7be33a1ef,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,7479fc46fd9949bbbd0b07a7be33a1ef,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,348.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,1fbbb0d32af74857b6d78e846a527501,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,49d034dcb3324e97a7b6544c5f716d1a,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,73.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,f48c741445dc479da5afff89b75367b1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,f48c741445dc479da5afff89b75367b1,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,472.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,996a738199f444ed80b5208bfeeb3139,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,996a738199f444ed80b5208bfeeb3139,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,722.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,b77d4cf74c684dc29cf44e0ad4b3f00e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,b77d4cf74c684dc29cf44e0ad4b3f00e,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,1090.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,3ceafc64694c4e43b1221e4d1f7e3f80,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,3ceafc64694c4e43b1221e4d1f7e3f80,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1621.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,0a36ae3f754e481f84d4660fe78b1602,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,0a36ae3f754e481f84d4660fe78b1602,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,2498.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,59ee20c0d4854830b96997e45769e5c6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,59ee20c0d4854830b96997e45769e5c6,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,3695.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,fac61b0cad2147f0b8c3e6363844c540,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,070d238678024e4298b43bc20621ec6b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,98f709c3de024e5ab66a0eaf00cb20da,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3736d78205d043219d92fe21e28c1e5b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ab9ddf5624a34cbeab4f567f53b7dbc5,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e90ef52465504db8970f182a6f0a6c97,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8c4ead91b6d641b68bdf9c1c8af1d849,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,83e00f69e4934b51ba8d6793ac39003a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ee97c2e2f55743c3bafb46d557158c6e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7b42bf63c2154c9f9af75fc6d69fec86,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c3a915e5240848bc9e163d33a1523182,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,17c85df1bf73426097308215a07181f3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,254e3ba2fb2b4c538bef20766260d516,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,de635a3004744b2e9ecf30f077452f5b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d3e04b1485124f0aab190b6fd90421a0,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,60fb1bd6c6bb4c6c9bdb02110c346584,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d3e04b1485124f0aab190b6fd90421a0,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,10446.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,60fb1bd6c6bb4c6c9bdb02110c346584,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,5419.0,0.0
