datetime,portfolio_value,cash,return
2023-07-01 09:30:00-04:00,99002.96505517577,188173.84554833983,0.0
2023-07-03 09:30:00-04:00,98704.00283593748,188173.84554833983,-0.003019729955276218
2023-07-04 09:30:00-04:00,98704.00283593748,188173.84554833983,0.0
2023-07-05 09:30:00-04:00,98908.02480859373,188173.84554833983,0.00206700809282645
2023-07-06 09:30:00-04:00,99411.00283593748,188173.84554833983,0.00508531060363504
2023-07-07 09:30:00-04:00,99570.5845620117,188173.84554833983,0.001605272268881297
2023-07-08 09:30:00-04:00,99570.5845620117,188173.84554833983,0.0
2023-07-10 09:30:00-04:00,99661.48702783202,188173.84554833983,0.0009129449849085702
2023-07-11 09:30:00-04:00,99202.94308251952,188173.84554833983,-0.0046010144840046285
2023-07-12 09:30:00-04:00,98003.06258935545,188173.84554833983,-0.012095210644768595
2023-07-13 09:30:00-04:00,97698.04678124998,188173.84554833983,-0.003112308942665565
2023-07-14 09:30:00-04:00,97176.88332910155,188173.84554833983,-0.005334430618816222
2023-07-15 09:30:00-04:00,97176.88332910155,188173.84554833983,0.0
2023-07-17 09:30:00-04:00,97449.5845620117,188173.84554833983,0.0028062356351419293
2023-07-18 09:30:00-04:00,97172.84554833983,188173.84554833983,-0.0028398172749086736
2023-07-19 09:30:00-04:00,96409.3753243408,161930.8167305908,-0.00785682687062228
2023-07-20 09:30:00-04:00,96530.33479699705,161930.8167305908,0.0012546442941812064
2023-07-21 09:30:00-04:00,96560.57796105955,161930.8167305908,0.0003133021772492306
2023-07-22 09:30:00-04:00,96560.57796105955,161930.8167305908,0.0
2023-07-24 09:30:00-04:00,96645.5374337158,161930.8167305908,0.0008798567122341172
2023-07-25 09:30:00-04:00,96566.33479699705,161930.8167305908,-0.0008195167497834221
2023-07-26 09:30:00-04:00,96487.13655480955,161930.8167305908,-0.0008201434004303509
2023-07-27 09:30:00-04:00,95831.93831262205,161930.8167305908,-0.006790524266572229
2023-07-28 09:30:00-04:00,95831.93831262205,95831.93831262205,0.0
2023-07-29 09:30:00-04:00,95831.93831262205,95831.93831262205,0.0
2023-07-31 09:30:00-04:00,95831.93831262205,95831.93831262205,0.0
2023-08-01 09:30:00-04:00,95831.93831262205,95831.93831262205,0.0
2023-08-02 09:30:00-04:00,96149.0371590576,143740.2871590576,0.003308905694895836
2023-08-03 09:30:00-04:00,96696.0862618408,143740.2871590576,0.005689595225776722
2023-08-04 09:30:00-04:00,96414.68703088377,143740.2871590576,-0.002910140853012777
2023-08-05 09:30:00-04:00,96414.68703088377,143740.2871590576,0.0
2023-08-07 09:30:00-04:00,96625.7380562744,143740.2871590576,0.0021889924853775167
2023-08-08 09:30:00-04:00,96691.8885689697,143740.2871590576,0.0006846055101465964
2023-08-09 09:30:00-04:00,96592.13728723142,143740.2871590576,-0.0010316406392986144
2023-08-10 09:30:00-04:00,96680.33690270994,143740.2871590576,0.0009131138201885491
2023-08-11 09:30:00-04:00,97123.43703088377,143740.2871590576,0.004583146298090757
2023-08-12 09:30:00-04:00,97123.43703088377,215663.4273568115,0.0
2023-08-14 09:30:00-04:00,96928.52409753416,215663.4273568115,-0.002006857863644518
2023-08-15 09:30:00-04:00,96509.34029016111,215663.4273568115,-0.004324669247529722
2023-08-16 09:30:00-04:00,97526.60963830564,215663.4273568115,0.010540631042405435
2023-08-17 09:30:00-04:00,97873.7063790283,215663.4273568115,0.003558995252782138
2023-08-18 09:30:00-04:00,99953.63866052244,215663.4273568115,0.021251185414797202
2023-08-19 09:30:00-04:00,99953.63866052244,215663.4273568115,0.0
2023-08-21 09:30:00-04:00,98837.58061608885,215663.4273568115,-0.011165757038861912
2023-08-22 09:30:00-04:00,96975.388111206,323300.7243538818,-0.018840935737956643
2023-08-23 09:30:00-04:00,97965.47435388179,323300.7243538818,0.010209665173398497
2023-08-24 09:30:00-04:00,95174.75310144038,323300.7243538818,-0.028486783439239494
2023-08-25 09:30:00-04:00,98257.888111206,323300.7243538818,0.03239446291475545
2023-08-26 09:30:00-04:00,98257.888111206,323300.7243538818,0.0
2023-08-28 09:30:00-04:00,96431.60936364741,323300.7243538818,-0.018586586610651046
2023-08-29 09:30:00-04:00,96221.2774849853,323300.7243538818,-0.00218115076633163
2023-08-30 09:30:00-04:00,92702.08934411616,323300.7243538818,-0.03657390790117376
2023-08-31 09:30:00-04:00,91604.2774849853,323300.7243538818,-0.011842363714756332
2023-09-01 09:30:00-04:00,90824.50746545405,323300.7243538818,-0.008512375632885316
2023-09-02 09:30:00-04:00,90824.50746545405,323300.7243538818,0.0
2023-09-05 09:30:00-04:00,92076.22871789546,323300.7243538818,0.01378175656958569
2023-09-06 09:30:00-04:00,93271.5274849853,323300.7243538818,0.012981621681661393
2023-09-07 09:30:00-04:00,95985.30186853022,323300.7243538818,0.029095421257915755
2023-09-08 09:30:00-04:00,95067.0274849853,323300.7243538818,-0.009566822895474836
2023-09-09 09:30:00-04:00,95067.0274849853,484799.4221383056,0.0
2023-09-11 09:30:00-04:00,92141.19069299311,484799.4221383056,-0.030776567537617483
2023-09-12 09:30:00-04:00,93271.21144494624,484799.4221383056,0.012264012907302835
2023-09-13 09:30:00-04:00,93910.70106896968,484799.4221383056,0.006856237997947545
2023-09-14 09:30:00-04:00,91414.09572228999,484799.4221383056,-0.02658488668768577
2023-09-15 09:30:00-04:00,93104.76930627436,484799.4221383056,0.01849467054972065
2023-09-16 09:30:00-04:00,93104.76930627436,484799.4221383056,0.0
2023-09-18 09:30:00-04:00,95300.924831665,483412.71413830563,0.023588002438051703
2023-09-19 09:30:00-04:00,95625.04055432125,483412.71413830563,0.00340097143053697
2023-09-20 09:30:00-04:00,94459.94558361813,483412.71413830563,-0.012183994526426156
2023-09-21 09:30:00-04:00,101739.50344494625,483412.71413830563,0.07706502281312555
2023-09-22 09:30:00-04:00,104586.50344494625,483412.71413830563,0.027983230737317122
2023-09-23 09:30:00-04:00,104586.50344494625,483412.71413830563,0.0
2023-09-25 09:30:00-04:00,107459.78237561032,483412.71413830563,0.027472750651584166
2023-09-26 09:30:00-04:00,107529.87734631344,483412.71413830563,0.0006522902722632118
2023-09-27 09:30:00-04:00,109281.87734631344,483412.71413830563,0.016293146084017884
2023-09-28 09:30:00-04:00,110692.22451428219,483412.71413830563,0.012905590590280402
2023-09-29 09:30:00-04:00,105269.78237561032,483412.71413830563,-0.04898665793794976
2023-09-30 09:30:00-04:00,105269.78237561032,483412.71413830563,0.0
2023-10-02 09:30:00-04:00,109693.59841564938,483412.71413830563,0.04202360772680769
2023-10-03 09:30:00-04:00,111060.1562769775,483412.71413830563,0.012457954530308957
2023-10-04 09:30:00-04:00,113679.38772229,483412.71413830563,0.023583898430507233
2023-10-05 09:30:00-04:00,111673.36697033688,483412.71413830563,-0.017646301516451524
2023-10-06 09:30:00-04:00,113766.99306896969,483412.71413830563,0.018747765518603243
2023-10-07 09:30:00-04:00,113766.99306896969,483412.71413830563,0.0
2023-10-09 09:30:00-04:00,108852.64590100094,483412.71413830563,-0.04319659890271943
2023-10-10 09:30:00-04:00,104157.27199963375,483412.71413830563,-0.043135137988630334
2023-10-11 09:30:00-04:00,101792.06130627438,483412.71413830563,-0.022708070669973934
2023-10-12 09:30:00-04:00,100644.50344494625,483412.71413830563,-0.011273549691417695
2023-10-13 09:30:00-04:00,102168.76162365719,483412.71413830563,0.015144971921340122
2023-10-14 09:30:00-04:00,102168.76162365719,483412.71413830563,0.0
2023-10-16 09:30:00-04:00,103386.38772229,483412.71413830563,0.011917792476706213
2023-10-17 09:30:00-04:00,104271.1562769775,483412.71413830563,0.008557882465766387
2023-10-18 09:30:00-04:00,103062.27199963375,483412.71413830563,-0.011593659459693373
2023-10-19 09:30:00-04:00,105900.50344494625,483412.71413830563,0.0275389955048011
2023-10-20 09:30:00-04:00,110254.22451428219,483412.71413830563,0.0411114293861623
2023-10-21 09:30:00-04:00,110254.22451428219,483412.71413830563,0.0
2023-10-23 09:30:00-04:00,115834.36697033688,483412.71413830563,0.050611597701926136
2023-10-24 09:30:00-04:00,113171.31948498532,483412.71413830563,-0.02299013285093121
2023-10-25 09:30:00-04:00,113837.06130627438,483412.71413830563,0.005882601919980246
2023-10-26 09:30:00-04:00,118602.50344494625,483412.71413830563,0.04186195676512261
2023-10-27 09:30:00-04:00,120582.27199963375,483412.71413830563,0.01669246851611761
2023-10-28 09:30:00-04:00,120582.27199963375,483412.71413830563,0.0
2023-10-30 09:30:00-04:00,121134.1562769775,483412.71413830563,0.004576827656269655
2023-10-31 09:30:00-04:00,118839.04055432125,483412.71413830563,-0.018946891555577383
2023-11-01 09:30:00-04:00,116193.50344494625,483412.71413830563,-0.022261515214486494
2023-11-02 09:30:00-04:00,109728.64590100094,483412.71413830563,-0.055638717761948175
2023-11-03 09:30:00-04:00,100262.52538708493,725283.5665247802,-0.08626845283825435
2023-11-04 09:30:00-04:00,100262.52538708493,725283.5665247802,0.0
2023-11-06 09:30:00-05:00,96900.35476330563,725283.5665247802,-0.033533671836001755
2023-11-07 09:30:00-05:00,96582.89300183102,725283.5665247802,-0.003276167174517175
2023-11-08 09:30:00-05:00,93898.93413952633,725283.5665247802,-0.02778917444783735
2023-11-09 09:30:00-05:00,92629.0870936279,725283.5665247802,-0.013523551225954722
2023-11-10 09:30:00-05:00,96164.41067150875,725283.5665247802,0.038166451692516645
2023-11-11 09:30:00-05:00,96164.41067150875,725283.5665247802,0.0
2023-11-13 09:30:00-05:00,91474.66067150875,725283.5665247802,-0.0487680418072739
2023-11-14 09:30:00-05:00,75387.45898083504,1088087.5555994874,-0.17586511469491928
2023-11-15 09:30:00-05:00,68035.9655253297,834123.1605936891,-0.09751613272141513
2023-11-16 09:30:00-05:00,69550.71851605235,834123.1605936891,0.02226400373723969
2023-11-17 09:30:00-05:00,70497.26832073985,-347325.44261676015,0.013609489950402676
2023-11-18 09:30:00-05:00,70497.26832073985,-347325.44261676015,0.0
2023-11-20 09:30:00-05:00,70766.39625042735,-347325.44261676015,0.003817565362434383
2023-11-21 09:30:00-05:00,73225.59058636485,-347325.44261676015,0.034750877058016716
2023-11-22 09:30:00-05:00,74896.00757855235,-347325.44261676015,0.02281192925603448
2023-11-23 09:30:00-05:00,74896.00757855235,-347325.44261676015,0.0
2023-11-24 09:30:00-05:00,74979.52418011485,-347325.44261676015,0.0011151008479979296
2023-11-25 09:30:00-05:00,74979.52418011485,-347325.44261676015,0.0
2023-11-27 09:30:00-05:00,74589.75171917735,-347325.44261676015,-0.005198385361864788
2023-11-28 09:30:00-05:00,74060.78492230235,-347325.44261676015,-0.007091681962778318
2023-11-29 09:30:00-05:00,76909.75171917735,-347325.44261676015,0.038467953045108416
2023-11-30 09:30:00-05:00,75360.00757855235,-347325.44261676015,-0.020150164393764047
2023-12-01 09:30:00-05:00,75629.10718792735,-347325.44261676015,0.003570854330056994
2023-12-02 09:30:00-05:00,75629.10718792735,-347325.44261676015,0.0
2023-12-04 09:30:00-05:00,75471.36304730235,-347325.44261676015,-0.00208575965643798
2023-12-05 09:30:00-05:00,75155.84644573985,-347325.44261676015,-0.004180613531052146
2023-12-06 09:30:00-05:00,78450.23511761485,-347325.44261676015,0.04383409711516517
2023-12-07 09:30:00-05:00,76687.04078167735,-347325.44261676015,-0.02247532251871609
2023-12-08 09:30:00-05:00,77197.42945355235,-347325.44261676015,0.006655474858236365
2023-12-09 09:30:00-05:00,77197.42945355235,-347325.44261676015,0.0
2023-12-11 09:30:00-05:00,79266.87964886485,-347325.44261676015,0.026807242287227195
2023-12-12 09:30:00-05:00,81067.20191448985,-347325.44261676015,0.02271216267878895
2023-12-13 09:30:00-05:00,83721.26832073985,-347325.44261676015,0.03273908983622653
2023-12-14 09:30:00-05:00,91154.55738323985,-347325.44261676015,0.08878614970359444
2023-12-15 09:30:00-05:00,88361.26832073985,-347325.44261676015,-0.03064343838296768
2023-12-16 09:30:00-05:00,88361.26832073985,-347325.44261676015,0.0
2023-12-18 09:30:00-05:00,91512.77557855233,-345556.67461676017,0.03566616140425838
2023-12-19 09:30:00-05:00,92951.16425042733,-345556.67461676017,0.01571790018149244
2023-12-20 09:30:00-05:00,94278.19745355233,-345556.67461676017,0.014276671129688445
2023-12-21 09:30:00-05:00,91837.55292230233,-345556.67461676017,-0.02588768768571781
2023-12-22 09:30:00-05:00,94185.39178948983,-345556.67461676017,0.025565128778788804
2023-12-23 09:30:00-05:00,94185.39178948983,-345556.67461676017,0.0
2023-12-26 09:30:00-05:00,94380.29218011483,-345556.67461676017,0.0020693271740124253
2023-12-27 09:30:00-05:00,95651.64764886483,-345556.67461676017,0.01347056084890852
2023-12-28 09:30:00-05:00,96987.96991448983,-345556.67461676017,0.013970718732735365
2023-12-29 09:30:00-05:00,96626.03632073983,-345556.67461676017,-0.0037317369779891196
2023-12-30 09:30:00-05:00,96626.03632073983,-345556.67461676017,0.0
2024-01-02 09:30:00-05:00,92607.80878167733,-345556.67461676017,-0.041585349995361676
2024-01-03 09:30:00-05:00,91002.35858636483,-345556.67461676017,-0.017336013198383182
2024-01-04 09:30:00-05:00,89025.71405511483,-345556.67461676017,-0.021720805503893437
2024-01-05 09:30:00-05:00,88274.03632073983,-345556.67461676017,-0.0084433777628522
2024-01-06 09:30:00-05:00,88274.03632073983,-345556.67461676017,0.0
2024-01-08 09:30:00-05:00,89146.35858636483,-345556.67461676017,0.00988198004739993
2024-01-09 09:30:00-05:00,92338.68085198983,-345556.67461676017,0.03580990088935909
2024-01-10 09:30:00-05:00,94463.80878167733,-345556.67461676017,0.023014493060539598
2024-01-11 09:30:00-05:00,97646.84198480233,-345556.67461676017,0.03369579571454251
2024-01-12 09:30:00-05:00,97878.84198480233,-345556.67461676017,0.0023759088904904413
2024-01-13 09:30:00-05:00,97878.84198480233,-345556.67461676017,0.0
2024-01-16 09:30:00-05:00,95484.61444573983,-345556.67461676017,-0.024461134710137333
2024-01-17 09:30:00-05:00,92292.29218011483,-345556.67461676017,-0.03343284448657513
2024-01-18 09:30:00-05:00,94324.61444573983,-345556.67461676017,0.02202049832784292
2024-01-19 09:30:00-05:00,97702.51971917733,-345556.67461676017,0.03581149303695952
2024-01-20 09:30:00-05:00,97702.51971917733,-345556.67461676017,0.0
2024-01-22 09:30:00-05:00,103604.61444573983,-345556.67461676017,0.060408828180958496
2024-01-23 09:30:00-05:00,103604.61444573983,-345556.67461676017,0.0
2024-01-24 09:30:00-05:00,107131.00311761483,-345556.67461676017,0.03403698465305194
2024-01-25 09:30:00-05:00,106917.55292230233,-345556.67461676017,-0.0019924222596717778
2024-01-26 09:30:00-05:00,106926.84198480233,-345556.67461676017,8.688061264128244e-05
2024-01-27 09:30:00-05:00,106926.84198480233,-345556.67461676017,0.0
2024-01-29 09:30:00-05:00,107056.77557855233,-345556.67461676017,0.0012151634831643054
2024-01-30 09:30:00-05:00,109683.00311761483,-345556.67461676017,0.02453116605530048
2024-01-31 09:30:00-05:00,107882.68085198983,-345556.67461676017,-0.01641386736734851
2024-02-01 09:30:00-05:00,104179.96991448983,-345556.67461676017,-0.03432164373612434
2024-02-02 09:30:00-05:00,108838.51971917733,-345556.67461676017,0.044716367345001284
2024-02-03 09:30:00-05:00,108838.51971917733,-345556.67461676017,0.0
2024-02-05 09:30:00-05:00,112596.93671136483,-345556.67461676017,0.03453204804590215
2024-02-06 09:30:00-05:00,112429.87518792733,-345556.67461676017,-0.0014837128639276775
2024-02-07 09:30:00-05:00,115000.45331292733,-345556.67461676017,0.02286383508567691
2024-02-08 09:30:00-05:00,116680.13104730233,-345556.67461676017,0.014605835768355169
2024-02-09 09:30:00-05:00,117366.84198480233,-345556.67461676017,0.005885414520331755
2024-02-10 09:30:00-05:00,117366.84198480233,-345556.67461676017,0.0
2024-02-12 09:30:00-05:00,119529.09784417733,-345556.67461676017,0.01842305563316593
2024-02-13 09:30:00-05:00,113367.16425042733,-345556.67461676017,-0.051551745180766995
2024-02-14 09:30:00-05:00,115464.45331292733,-345556.67461676017,0.018499969337392175
2024-02-15 09:30:00-05:00,117784.45331292733,-345556.67461676017,0.020092763906415678
2024-02-16 09:30:00-05:00,120020.93671136483,-345556.67461676017,0.018987933768267906
2024-02-17 09:30:00-05:00,120020.93671136483,-345556.67461676017,0.0
2024-02-20 09:30:00-05:00,116327.48651605233,-345556.67461676017,-0.030773382515708714
2024-02-21 09:30:00-05:00,114193.09784417733,-345556.67461676017,-0.018348102721023496
2024-02-22 09:30:00-05:00,122164.61444573983,-345556.67461676017,0.06980734170501335
2024-02-23 09:30:00-05:00,127045.87518792733,-345556.67461676017,0.039956420804287296
2024-02-24 09:30:00-05:00,127045.87518792733,-345556.67461676017,0.0
2024-02-26 09:30:00-05:00,126145.71405511483,-345556.67461676017,-0.007085323561122903
2024-02-27 09:30:00-05:00,124660.93671136483,-345556.67461676017,-0.011770335241840124
2024-02-28 09:30:00-05:00,123389.55292230233,-345556.67461676017,-0.010198734444024082
2024-02-29 09:30:00-05:00,125932.29218011483,-345556.67461676017,0.02060741122397647
2024-03-01 09:30:00-05:00,126776.77557855233,-345556.67461676017,0.006705852675417567
2024-03-02 09:30:00-05:00,126776.77557855233,-345556.67461676017,0.0
2024-03-04 09:30:00-05:00,129607.19257073983,-345556.67461676017,0.022325989750652253
2024-03-05 09:30:00-05:00,127946.03632073983,-345556.67461676017,-0.012816852344775032
2024-03-06 09:30:00-05:00,128233.71405511483,-345556.67461676017,0.0022484302182979032
2024-03-07 09:30:00-05:00,130637.25897698983,-345556.67461676017,0.01874347116579611
2024-03-08 09:30:00-05:00,132790.22577386483,-345556.67461676017,0.016480495792201344
2024-03-09 09:30:00-05:00,132790.22577386483,-345556.67461676017,0.0
2024-03-11 09:30:00-04:00,128168.77557855233,-345556.67461676017,-0.03480263828440655
2024-03-12 09:30:00-04:00,130924.93671136483,-345556.67461676017,0.021504154349382132
2024-03-13 09:30:00-04:00,134321.39178948983,-345556.67461676017,0.025942002825732002
2024-03-14 09:30:00-04:00,134191.45819573983,-345556.67461676017,-0.0009673335871447364
2024-03-15 09:30:00-04:00,127918.19745355233,-345556.67461676017,-0.046748584645655566
2024-03-16 09:30:00-04:00,127918.19745355233,-345556.67461676017,0.0
2024-03-18 09:30:00-04:00,132915.4853832398,-344076.5146167602,0.03906627852149036
2024-03-19 09:30:00-04:00,131198.7080394898,-344076.5146167602,-0.012916307974198515
2024-03-20 09:30:00-04:00,134558.0635082398,-344076.5146167602,0.025605095651847876
2024-03-21 09:30:00-04:00,141629.4189769898,-344076.5146167602,0.05255244676077675
2024-03-22 09:30:00-04:00,140441.5517894898,-344076.5146167602,-0.008387150043261737
2024-03-23 09:30:00-04:00,140441.5517894898,-344076.5146167602,0.0
2024-03-25 09:30:00-04:00,138297.8740551148,-344076.5146167602,-0.01526384255272395
2024-03-26 09:30:00-04:00,139624.9072582398,-344076.5146167602,0.009595470734395706
2024-03-27 09:30:00-04:00,140070.3857738648,-344076.5146167602,0.003190537593705134
2024-03-28 09:30:00-04:00,141462.3857738648,-344076.5146167602,0.009937860828393097
2024-03-29 09:30:00-04:00,141462.3857738648,-344076.5146167602,0.0
2024-04-01 09:30:00-04:00,142037.7412426148,-344076.5146167602,0.00406719754938778
2024-04-02 09:30:00-04:00,136850.1963207398,-344076.5146167602,-0.036522299471195785
2024-04-03 09:30:00-04:00,136367.6181957398,-344076.5146167602,-0.0035263239511105215
2024-04-04 09:30:00-04:00,141750.0635082398,-344076.5146167602,0.0394701130936681
2024-04-05 09:30:00-04:00,133342.3857738648,-344076.5146167602,-0.0593133965960182
2024-04-06 09:30:00-04:00,133342.3857738648,-344076.5146167602,0.0
2024-04-08 09:30:00-04:00,137694.7080394898,-344076.5146167602,0.03264020094110287
2024-04-09 09:30:00-04:00,138947.4853832398,-344076.5146167602,0.009098224336920202
2024-04-10 09:30:00-04:00,132432.9072582398,-344076.5146167602,-0.046885181887471594
2024-04-11 09:30:00-04:00,134474.5185863648,-344076.5146167602,0.015416193530690459
2024-04-12 09:30:00-04:00,133258.8408519898,-344076.5146167602,-0.009040208860046972
2024-04-13 09:30:00-04:00,133258.8408519898,-344076.5146167602,0.0
2024-04-15 09:30:00-04:00,133964.1299144898,-344076.5146167602,0.005292624924475797
2024-04-16 09:30:00-04:00,124507.80764886481,-344076.5146167602,-0.07058846477531733
2024-04-17 09:30:00-04:00,125537.87405511481,-344076.5146167602,0.008273106929606922
2024-04-18 09:30:00-04:00,121760.93557855231,-344076.5146167602,-0.030086047776341274
2024-04-19 09:30:00-04:00,119403.80764886481,-344076.5146167602,-0.019358654879641835
2024-04-20 09:30:00-04:00,119403.80764886481,-344076.5146167602,0.0
2024-04-22 09:30:00-04:00,117909.71292230231,-344076.5146167602,-0.012512957132457925
2024-04-23 09:30:00-04:00,121575.32425042731,-344076.5146167602,0.031088289821725512
2024-04-24 09:30:00-04:00,126011.16311761481,-344076.5146167602,0.03648634206436774
2024-04-25 09:30:00-04:00,119162.51858636481,-344076.5146167602,-0.05434950651838433
2024-04-26 09:30:00-04:00,125816.29104730231,-344076.5146167602,0.05583779648056941
2024-04-27 09:30:00-04:00,125816.29104730231,-344076.5146167602,0.0
2024-04-29 09:30:00-04:00,129287.00198480231,-344076.5146167602,0.027585544833738096
2024-04-30 09:30:00-04:00,127867.16311761481,-344076.5146167602,-0.010982069700667951
2024-05-01 09:30:00-04:00,121204.12991448981,-344076.5146167602,-0.052109025027764266
2024-05-02 09:30:00-04:00,123774.67971917731,-344076.5146167602,0.021208434122674147
2024-05-03 09:30:00-04:00,130279.96878167731,-344076.5146167602,0.052557510770856686
2024-05-04 09:30:00-04:00,130279.96878167731,-344076.5146167602,0.0
2024-05-06 09:30:00-04:00,132683.4853832398,-344076.5146167602,0.018448857671975016
2024-05-07 09:30:00-04:00,136219.1631176148,-344076.5146167602,0.02664745898227383
2024-05-08 09:30:00-04:00,134084.7744457398,-344076.5146167602,-0.01566878420793205
2024-05-09 09:30:00-04:00,136052.1299144898,-344076.5146167602,0.014672474759959586
2024-05-10 09:30:00-04:00,140163.1631176148,-344076.5146167602,0.030216603045529977
2024-05-11 09:30:00-04:00,140163.1631176148,-344076.5146167602,0.0
2024-05-13 09:30:00-04:00,140859.1631176148,-344076.5146167602,0.004965641360533235
2024-05-14 09:30:00-04:00,139513.5517894898,-344076.5146167602,-0.009552884585871335
2024-05-15 09:30:00-04:00,143893.7412426148,-344076.5146167602,0.031396157555605875
2024-05-16 09:30:00-04:00,147652.1299144898,-344076.5146167602,0.02611919489630954
2024-05-17 09:30:00-04:00,146659.1631176148,-344076.5146167602,-0.006725042147716076
2024-05-18 09:30:00-04:00,146659.1631176148,-344076.5146167602,0.0
2024-05-20 09:30:00-04:00,147364.4521801148,-344076.5146167602,0.004809035095436842
2024-05-21 09:30:00-04:00,147095.3525707398,-344076.5146167602,-0.0018260822429964074
2024-05-22 09:30:00-04:00,148366.7080394898,-344076.5146167602,0.008643070270616393
2024-05-23 09:30:00-04:00,150510.3857738648,-344076.5146167602,0.01444850912109219
2024-05-24 09:30:00-04:00,145768.2627269898,-344076.5146167602,-0.03150694898888795
2024-05-25 09:30:00-04:00,145768.2627269898,-344076.5146167602,0.0
2024-05-28 09:30:00-04:00,148014.0635082398,-344076.5146167602,0.015406651209503464
2024-05-29 09:30:00-04:00,143754.5185863648,-344076.5146167602,-0.02877797434186291
