2024-05-30 16:06:51,188: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-05-30 16:06:51,925: root: INFO: Current backtesting datetime 2024-05-01 08:30:00-04:00
2024-05-30 16:06:51,926: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-30 16:06:51,926: root: INFO: Current backtesting datetime 2024-05-01 09:30:00-04:00
2024-05-30 16:06:51,926: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-30 16:06:51,927: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:51[0m
2024-05-30 16:06:51,927: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:53,908: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:55,320: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:06:55[0m
2024-05-30 16:06:55,321: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 16:06:55,321: root: INFO: Current backtesting datetime 2024-05-01 16:00:00-04:00
2024-05-30 16:06:55,321: root: INFO: Current backtesting datetime 2024-05-02 09:30:00-04:00
2024-05-30 16:06:55,322: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:55[0m
2024-05-30 16:06:55,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:55,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:55,928: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:06:55[0m
2024-05-30 16:06:55,929: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 16:06:55,930: root: INFO: Current backtesting datetime 2024-05-02 16:00:00-04:00
2024-05-30 16:06:55,930: root: INFO: Current backtesting datetime 2024-05-03 09:30:00-04:00
2024-05-30 16:06:55,931: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:55[0m
2024-05-30 16:06:55,931: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:55,932: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:56,388: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:06:56[0m
2024-05-30 16:06:56,390: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 16:06:56,391: root: INFO: Current backtesting datetime 2024-05-03 16:00:00-04:00
2024-05-30 16:06:56,391: root: INFO: Current backtesting datetime 2024-05-04 09:30:00-04:00
2024-05-30 16:06:56,392: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-30 16:06:56,393: root: INFO: Current backtesting datetime 2024-05-04 09:29:00-04:00
2024-05-30 16:06:56,394: root: INFO: Current backtesting datetime 2024-05-04 09:29:00-04:00
2024-05-30 16:06:56,394: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-30 16:06:56,395: root: INFO: Current backtesting datetime 2024-05-06 08:30:00-04:00
2024-05-30 16:06:56,396: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-30 16:06:56,397: root: INFO: Current backtesting datetime 2024-05-06 09:30:00-04:00
2024-05-30 16:06:56,397: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-30 16:06:56,398: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:56[0m
2024-05-30 16:06:56,398: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:56,400: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:57,203: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:06:57[0m
2024-05-30 16:06:57,205: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 16:06:57,206: root: INFO: Current backtesting datetime 2024-05-06 16:00:00-04:00
2024-05-30 16:06:57,206: root: INFO: Current backtesting datetime 2024-05-07 09:30:00-04:00
2024-05-30 16:06:57,206: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:57[0m
2024-05-30 16:06:57,207: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:57,208: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:57,885: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:06:57[0m
2024-05-30 16:06:57,886: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 16:06:57,887: root: INFO: Current backtesting datetime 2024-05-07 16:00:00-04:00
2024-05-30 16:06:57,887: root: INFO: Current backtesting datetime 2024-05-08 09:30:00-04:00
2024-05-30 16:06:57,888: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:57[0m
2024-05-30 16:06:57,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:57,889: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:58,687: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:06:58[0m
2024-05-30 16:06:58,689: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 16:06:58,690: root: INFO: Current backtesting datetime 2024-05-08 16:00:00-04:00
2024-05-30 16:06:58,690: root: INFO: Current backtesting datetime 2024-05-09 09:30:00-04:00
2024-05-30 16:06:58,691: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:58[0m
2024-05-30 16:06:58,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:58,695: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:59,355: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:06:59[0m
2024-05-30 16:06:59,366: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-30 16:06:59,367: root: INFO: Current backtesting datetime 2024-05-09 16:00:00-04:00
2024-05-30 16:06:59,367: root: INFO: Current backtesting datetime 2024-05-10 09:30:00-04:00
2024-05-30 16:06:59,368: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-30 16:06:59[0m
2024-05-30 16:06:59,369: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:06:59,370: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-30 16:07:00,212: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-30 16:07:00[0m
2024-05-30 16:07:00,214: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
